departamento,provincia,distrito,ubigeo_inei,ubigeo_reniec,altitud_msnm,latitud,longitud
PUNO,CHUCUITO,KELLUYO,210404.0,200412.0,3858.0,-16.7269444444444,-69.2502777777778
PUNO,CHUCUITO,PISACOMA,210405.0,200406.0,3932.0,-16.9086111111111,-69.3713888888889
PUNO,CHUCUITO,POMATA,210406.0,200407.0,3878.0,-16.2736111111111,-69.2927777777778
PUNO,CHUCUITO,ZEPITA,210407.0,200410.0,3836.0,-16.4969444444444,-69.1033333333333
PUNO,EL COLLAO,ILAVE,210501.0,201201.0,3907.0,-16.0869444444444,-69.6380555555555
PUNO,EL COLLAO,CAPAZO,210502.0,201204.0,4402.0,-17.1838888888889,-69.7444444444445
PUNO,EL COLLAO,PILCUYO,210503.0,201202.0,3841.0,-16.1108333333333,-69.5541666666667
PUNO,EL COLLAO,SANTA ROSA,210504.0,201203.0,3981.0,-16.7422222222222,-69.7166666666667
PUNO,EL COLLAO,CONDURIRI,210505.0,201205.0,3969.0,-16.6219444444444,-69.7086111111111
PUNO,HUANCANE,HUANCANE,210601.0,200501.0,3866.0,-15.2008333333333,-69.7677777777778
PUNO,HUANCANE,COJATA,210602.0,200502.0,4354.0,-15.0152777777778,-69.3655555555555
PUNO,HUANCANE,HUATASANI,210603.0,200511.0,3849.0,-15.0594444444444,-69.8019444444444
PUNO,HUANCANE,INCHUPALLA,210604.0,200504.0,3930.0,-15.0097222222222,-69.6827777777778
PUNO,HUANCANE,PUSI,210605.0,200506.0,3851.0,-15.4419444444444,-69.9297222222222
PUNO,HUANCANE,ROSASPATA,210606.0,200507.0,3891.0,-15.2347222222222,-69.5275
PUNO,HUANCANE,TARACO,210607.0,200508.0,3848.0,-15.2972222222222,-69.9783333333333
PUNO,HUANCANE,VILQUE CHICO,210608.0,200509.0,3851.0,-15.2138888888889,-69.6891666666667
PUNO,LAMPA,LAMPA,210701.0,200601.0,3881.0,-15.3647222222222,-70.3677777777778
PUNO,LAMPA,CABANILLA,210702.0,200602.0,3890.0,-15.6202777777778,-70.3455555555555
PUNO,LAMPA,CALAPUJA,210703.0,200603.0,3851.0,-15.3105555555556,-70.2216666666667
PUNO,LAMPA,NICASIO,210704.0,200604.0,3868.0,-15.2355555555556,-70.2611111111111
PUNO,LAMPA,OCUVIRI,210705.0,200605.0,4227.0,-15.1138888888889,-70.9091666666667
PUNO,LAMPA,PALCA,210706.0,200606.0,4082.0,-15.2369444444444,-70.5980555555555
PUNO,LAMPA,PARATIA,210707.0,200607.0,4352.0,-15.4541666666667,-70.5997222222222
PUNO,LAMPA,PUCARA,210708.0,200608.0,3894.0,-15.0416666666667,-70.3677777777778
PUNO,LAMPA,SANTA LUCIA,210709.0,200609.0,4053.0,-15.6994444444444,-70.6063888888889
PUNO,LAMPA,VILAVILA,210710.0,200610.0,4316.0,-15.1883333333333,-70.66
PUNO,MELGAR,AYAVIRI,210801.0,200701.0,3937.0,-14.8816666666667,-70.5894444444444
PUNO,MELGAR,ANTAUTA,210802.0,200702.0,4152.0,-14.2997222222222,-70.2922222222222
PUNO,MELGAR,CUPI,210803.0,200703.0,3984.0,-14.905,-70.8666666666667
PUNO,MELGAR,LLALLI,210804.0,200704.0,3998.0,-14.9480555555556,-70.8805555555555
PUNO,MELGAR,MACARI,210805.0,200705.0,3979.0,-14.7716666666667,-70.9033333333333
PUNO,MELGAR,NUÑOA,210806.0,200706.0,4038.0,-14.4761111111111,-70.6363888888889
PUNO,MELGAR,ORURILLO,210807.0,200707.0,3915.0,-14.7277777777778,-70.5122222222222
PUNO,MELGAR,SANTA ROSA,210808.0,200708.0,4010.0,-14.6075,-70.7877777777778
PUNO,MELGAR,UMACHIRI,210809.0,200709.0,3943.0,-14.8538888888889,-70.7538888888889
PUNO,MOHO,MOHO,210901.0,201301.0,3902.0,-15.3602777777778,-69.4997222222222
PUNO,MOHO,CONIMA,210902.0,201302.0,3862.0,-15.4577777777778,-69.4377777777778
PUNO,MOHO,HUAYRAPATA,210903.0,201304.0,3912.0,-15.3213888888889,-69.3411111111111
PUNO,MOHO,TILALI,210904.0,201303.0,3843.0,-15.515,-69.3480555555555
PUNO,SAN ANTONIO DE PUTINA,PUTINA,211001.0,201101.0,3878.0,-14.9141666666667,-69.8688888888888
PUNO,SAN ANTONIO DE PUTINA,ANANEA,211002.0,201104.0,4705.0,-14.6786111111111,-69.535
PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,211003.0,201102.0,3873.0,-15.0636111111111,-69.8816666666667
PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,211004.0,201103.0,3928.0,-14.8936111111111,-69.7302777777778
PUNO,SAN ANTONIO DE PUTINA,SINA,211005.0,201105.0,3181.0,-14.4966666666667,-69.2802777777778
PUNO,SAN ROMAN,JULIACA,211101.0,200901.0,3877.0,-15.4838888888889,-70.1333333333333
PUNO,SAN ROMAN,CABANA,211102.0,200902.0,3912.0,-15.6491666666667,-70.3219444444444
PUNO,SAN ROMAN,CABANILLAS,211103.0,200903.0,3894.0,-15.6444444444444,-70.3538888888889
PUNO,SAN ROMAN,CARACOTO,211104.0,200904.0,3844.0,-15.5675,-70.1025
PUNO,SAN ROMAN,SAN MIGUEL,211105.0,200905.0,3875.0,-15.4602777777778,-70.1269444444444
PUNO,SANDIA,SANDIA,211201.0,200801.0,2206.0,-14.3222222222222,-69.4663888888889
PUNO,SANDIA,CUYOCUYO,211202.0,200803.0,3425.0,-14.4702777777778,-69.5372222222222
PUNO,SANDIA,LIMBANI,211203.0,200804.0,3333.0,-14.1497222222222,-69.6905555555555
PUNO,SANDIA,PATAMBUCO,211204.0,200806.0,3650.0,-14.3616666666667,-69.6194444444444
PUNO,SANDIA,PHARA,211205.0,200805.0,3485.0,-14.1519444444444,-69.6652777777778
PUNO,SANDIA,QUIACA,211206.0,200807.0,2970.0,-14.4222222222222,-69.345
PUNO,SANDIA,SAN JUAN DEL ORO,211207.0,200808.0,1308.0,-14.2208333333333,-69.1536111111111
PUNO,SANDIA,YANAHUAYA,211208.0,200810.0,1419.0,-14.2586111111111,-69.1694444444445
PUNO,SANDIA,ALTO INAMBARI,211209.0,200811.0,1352.0,-14.09,-69.2433333333333
PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,211210.0,200812.0,948.0,-14.1125,-69.0477777777778
PUNO,YUNGUYO,YUNGUYO,211301.0,201001.0,3850.0,-16.2266666666667,-69.0955555555555
PUNO,YUNGUYO,ANAPIA,211302.0,201003.0,3864.0,-16.3138888888889,-68.8527777777777
PUNO,YUNGUYO,COPANI,211303.0,201004.0,3864.0,-16.4,-69.0402777777778
PUNO,YUNGUYO,CUTURAPI,211304.0,201005.0,3861.0,-16.2705555555556,-69.1769444444444
PUNO,YUNGUYO,OLLARAYA,211305.0,201006.0,3852.0,-16.2197222222222,-68.9911111111111
PUNO,YUNGUYO,TINICACHI,211306.0,201007.0,3853.0,-16.1986111111111,-68.9616666666667
PUNO,YUNGUYO,UNICACHI,211307.0,201002.0,3827.0,-16.2236111111111,-68.9811111111111
SAN MARTIN,MOYOBAMBA,MOYOBAMBA,220101.0,210101.0,895.0,-6.03472222222222,-76.9741666666667
SAN MARTIN,MOYOBAMBA,CALZADA,220102.0,210102.0,856.0,-6.03027777777778,-77.0666666666667
SAN MARTIN,MOYOBAMBA,HABANA,220103.0,210103.0,850.0,-6.07972222222222,-77.0913888888889
SAN MARTIN,MOYOBAMBA,JEPELACIO,220104.0,210104.0,1067.0,-6.10805555555555,-76.9152777777778
SAN MARTIN,MOYOBAMBA,SORITOR,220105.0,210105.0,904.0,-6.13944444444445,-77.1025
SAN MARTIN,MOYOBAMBA,YANTALO,220106.0,210106.0,862.0,-5.97444444444445,-77.0208333333333
SAN MARTIN,BELLAVISTA,BELLAVISTA,220201.0,210701.0,330.0,-7.05222222222222,-76.5897222222222
SAN MARTIN,BELLAVISTA,ALTO BIAVO,220202.0,210704.0,253.0,-7.25583333333333,-76.4766666666667
SAN MARTIN,BELLAVISTA,BAJO BIAVO,220203.0,210706.0,256.0,-7.10166666666667,-76.4719444444444
SAN MARTIN,BELLAVISTA,HUALLAGA,220204.0,210705.0,267.0,-7.13111111111111,-76.6486111111111
SAN MARTIN,BELLAVISTA,SAN PABLO,220205.0,210703.0,278.0,-6.80972222222222,-76.5747222222222
SAN MARTIN,BELLAVISTA,SAN RAFAEL,220206.0,210702.0,242.0,-7.02305555555555,-76.4658333333333
SAN MARTIN,EL DORADO,SAN JOSE DE SISA,220301.0,211001.0,342.0,-6.61388888888889,-76.6952777777778
SAN MARTIN,EL DORADO,AGUA BLANCA,220302.0,211002.0,318.0,-6.72527777777778,-76.6952777777778
SAN MARTIN,EL DORADO,SAN MARTIN,220303.0,211004.0,437.0,-6.51444444444444,-76.7405555555556
SAN MARTIN,EL DORADO,SANTA ROSA,220304.0,211005.0,288.0,-6.74638888888889,-76.6236111111111
SAN MARTIN,EL DORADO,SHATOJA,220305.0,211003.0,413.0,-6.52833333333333,-76.72
SAN MARTIN,HUALLAGA,SAPOSOA,220401.0,210201.0,317.0,-6.93666666666667,-76.7722222222222
SAN MARTIN,HUALLAGA,ALTO SAPOSOA,220402.0,210205.0,408.0,-6.76472222222222,-76.8136111111111
SAN MARTIN,HUALLAGA,EL ESLABON,220403.0,210206.0,293.0,-7.02166666666667,-76.7233333333333
SAN MARTIN,HUALLAGA,PISCOYACU,220404.0,210202.0,310.0,-6.98111111111111,-76.7694444444444
SAN MARTIN,HUALLAGA,SACANCHE,220405.0,210203.0,269.0,-7.07,-76.7136111111111
SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,220406.0,210204.0,259.0,-7.09194444444444,-76.6413888888889
SAN MARTIN,LAMAS,LAMAS,220501.0,210301.0,764.0,-6.42388888888889,-76.5233333333333
SAN MARTIN,LAMAS,ALONSO DE ALVARADO,220502.0,210315.0,1090.0,-6.35583333333333,-76.7752777777778
SAN MARTIN,LAMAS,BARRANQUITA,220503.0,210303.0,173.0,-6.25222222222222,-76.0333333333333
SAN MARTIN,LAMAS,CAYNARACHI,220504.0,210304.0,193.0,-6.33083333333333,-76.2841666666667
SAN MARTIN,LAMAS,CUÑUMBUQUI,220505.0,210305.0,248.0,-6.51055555555555,-76.4816666666667
SAN MARTIN,LAMAS,PINTO RECODO,220506.0,210306.0,276.0,-6.37916666666667,-76.6044444444444
SAN MARTIN,LAMAS,RUMISAPA,220507.0,210307.0,328.0,-6.44888888888889,-76.4716666666667
SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,220508.0,210316.0,611.0,-6.38555555555555,-76.4386111111111
SAN MARTIN,LAMAS,SHANAO,220509.0,210311.0,260.0,-6.41166666666667,-76.5941666666667
SAN MARTIN,LAMAS,TABALOSOS,220510.0,210313.0,597.0,-6.38944444444445,-76.6341666666667
SAN MARTIN,LAMAS,ZAPATERO,220511.0,210314.0,299.0,-6.52972222222222,-76.4941666666667
SAN MARTIN,MARISCAL CACERES,JUANJUI,220601.0,210401.0,299.0,-7.17666666666667,-76.7238888888889
SAN MARTIN,MARISCAL CACERES,CAMPANILLA,220602.0,210402.0,318.0,-7.48305555555556,-76.6497222222222
SAN MARTIN,MARISCAL CACERES,HUICUNGO,220603.0,210403.0,308.0,-7.31694444444444,-76.7772222222222
SAN MARTIN,MARISCAL CACERES,PACHIZA,220604.0,210404.0,295.0,-7.29805555555555,-76.7733333333333
SAN MARTIN,MARISCAL CACERES,PAJARILLO,220605.0,210405.0,286.0,-7.17666666666667,-76.6886111111111
SAN MARTIN,PICOTA,PICOTA,220701.0,210901.0,228.0,-6.92,-76.3302777777778
SAN MARTIN,PICOTA,BUENOS AIRES,220702.0,210902.0,209.0,-6.79166666666667,-76.3277777777778
SAN MARTIN,PICOTA,CASPISAPA,220703.0,210903.0,238.0,-6.95638888888889,-76.4186111111111
SAN MARTIN,PICOTA,PILLUANA,220704.0,210904.0,218.0,-6.77666666666667,-76.2916666666667
SAN MARTIN,PICOTA,PUCACACA,220705.0,210905.0,228.0,-6.84888888888889,-76.3411111111111
SAN MARTIN,PICOTA,SAN CRISTOBAL,220706.0,210906.0,238.0,-6.99194444444444,-76.4177777777778
SAN MARTIN,PICOTA,SAN HILARION,220707.0,210907.0,230.0,-7.00388888888889,-76.4394444444444
SAN MARTIN,PICOTA,SHAMBOYACU,220708.0,210910.0,289.0,-7.02416666666667,-76.1327777777777
SAN MARTIN,PICOTA,TINGO DE PONASA,220709.0,210908.0,244.0,-6.93611111111111,-76.2538888888889
SAN MARTIN,PICOTA,TRES UNIDOS,220710.0,210909.0,237.0,-6.80583333333333,-76.2322222222222
SAN MARTIN,RIOJA,RIOJA,220801.0,210501.0,850.0,-6.0625,-77.1683333333333
SAN MARTIN,RIOJA,AWAJUN,220802.0,210509.0,888.0,-5.81611111111111,-77.3827777777777
SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,220803.0,210506.0,853.0,-5.98722222222222,-77.2780555555555
SAN MARTIN,RIOJA,NUEVA CAJAMARCA,220804.0,210505.0,869.0,-5.93611111111111,-77.3069444444444
SAN MARTIN,RIOJA,PARDO MIGUEL,220805.0,210508.0,963.0,-5.73944444444445,-77.5044444444444
SAN MARTIN,RIOJA,POSIC,220806.0,210502.0,838.0,-6.01333333333333,-77.1619444444444
SAN MARTIN,RIOJA,SAN FERNANDO,220807.0,210507.0,828.0,-5.90194444444445,-77.2694444444444
SAN MARTIN,RIOJA,YORONGOS,220808.0,210503.0,883.0,-6.13861111111111,-77.1441666666667
SAN MARTIN,RIOJA,YURACYACU,220809.0,210504.0,812.0,-5.93111111111111,-77.2263888888889
SAN MARTIN,SAN MARTIN,TARAPOTO,220901.0,210601.0,342.0,-6.48944444444445,-76.3602777777778
SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU,220902.0,210602.0,215.0,-6.66305555555555,-76.2866666666667
SAN MARTIN,SAN MARTIN,CACATACHI,220903.0,210604.0,309.0,-6.46194444444445,-76.4513888888889
SAN MARTIN,SAN MARTIN,CHAZUTA,220904.0,210606.0,189.0,-6.57361111111111,-76.1377777777778
SAN MARTIN,SAN MARTIN,CHIPURANA,220905.0,210607.0,152.0,-6.35416666666667,-75.7413888888889
SAN MARTIN,SAN MARTIN,EL PORVENIR,220906.0,210608.0,152.0,-6.21166666666667,-75.8008333333333
SAN MARTIN,SAN MARTIN,HUIMBAYOC,220907.0,210609.0,181.0,-6.41777777777778,-75.7680555555555
SAN MARTIN,SAN MARTIN,JUAN GUERRA,220908.0,210610.0,207.0,-6.58416666666667,-76.3308333333333
SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,220909.0,210621.0,418.0,-6.49,-76.3405555555556
SAN MARTIN,SAN MARTIN,MORALES,220910.0,210611.0,290.0,-6.47916666666667,-76.3830555555555
SAN MARTIN,SAN MARTIN,PAPAPLAYA,220911.0,210612.0,149.0,-6.24527777777778,-75.7905555555556
SAN MARTIN,SAN MARTIN,SAN ANTONIO,220912.0,210616.0,499.0,-6.40944444444445,-76.4066666666667
SAN MARTIN,SAN MARTIN,SAUCE,220913.0,210619.0,622.0,-6.69055555555555,-76.2166666666667
SAN MARTIN,SAN MARTIN,SHAPAJA,220914.0,210620.0,214.0,-6.57972222222222,-76.2619444444445
SAN MARTIN,TOCACHE,TOCACHE,221001.0,210801.0,519.0,-8.18833333333333,-76.5094444444444
SAN MARTIN,TOCACHE,NUEVO PROGRESO,221002.0,210802.0,512.0,-8.45055555555556,-76.3263888888889
SAN MARTIN,TOCACHE,POLVORA,221003.0,210803.0,543.0,-7.90777777777778,-76.6677777777778
SAN MARTIN,TOCACHE,SHUNTE,221004.0,210804.0,1015.0,-8.35166666666667,-76.7297222222222
SAN MARTIN,TOCACHE,UCHIZA,221005.0,210805.0,566.0,-8.45833333333333,-76.4616666666667
SAN MARTIN,TOCACHE,SANTA LUCIA,221006.0,210806.0,,,
TACNA,TACNA,TACNA,230101.0,220101.0,583.0,-18.0019444444444,-70.2519444444444
TACNA,TACNA,ALTO DE LA ALIANZA,230102.0,220111.0,603.0,-17.9930555555556,-70.2477777777778
TACNA,TACNA,CALANA,230103.0,220102.0,881.0,-17.9433333333333,-70.1883333333333
TACNA,TACNA,CIUDAD NUEVA,230104.0,220112.0,695.0,-17.9819444444444,-70.2380555555555
TACNA,TACNA,INCLAN,230105.0,220104.0,519.0,-17.7938888888889,-70.4947222222222
TACNA,TACNA,PACHIA,230106.0,220107.0,1087.0,-17.8963888888889,-70.1538888888889
TACNA,TACNA,PALCA,230107.0,220108.0,2939.0,-17.7783333333333,-69.9597222222222
TACNA,TACNA,POCOLLAY,230108.0,220109.0,690.0,-17.9966666666667,-70.2258333333333
TACNA,TACNA,SAMA,230109.0,220110.0,397.0,-17.8625,-70.56
TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,230110.0,220113.0,562.0,-18.0430555555556,-70.2516666666667
TACNA,TACNA,LA YARADA LOS PALOS,230111.0,220114.0,42.0,-18.2861111111111,-70.4391666666667
TACNA,CANDARAVE,CANDARAVE,230201.0,220401.0,3427.0,-17.2680555555556,-70.2502777777778
TACNA,CANDARAVE,CAIRANI,230202.0,220402.0,3389.0,-17.2852777777778,-70.3636111111111
TACNA,CANDARAVE,CAMILACA,230203.0,220406.0,3853.0,-17.2425,-70.3880555555555
TACNA,CANDARAVE,CURIBAYA,230204.0,220403.0,2412.0,-17.3813888888889,-70.3347222222222
TACNA,CANDARAVE,HUANUARA,230205.0,220404.0,3226.0,-17.3136111111111,-70.3225
TACNA,CANDARAVE,QUILAHUANI,230206.0,220405.0,3205.0,-17.3183333333333,-70.2586111111111
TACNA,JORGE BASADRE,LOCUMBA,230301.0,220301.0,589.0,-17.6138888888889,-70.7627777777778
TACNA,JORGE BASADRE,ILABAYA,230302.0,220303.0,1387.0,-17.4180555555556,-70.5130555555556
TACNA,JORGE BASADRE,ITE,230303.0,220302.0,160.0,-17.8616666666667,-70.9658333333333
TACNA,TARATA,TARATA,230401.0,220201.0,3077.0,-17.475,-70.0319444444445
TACNA,TARATA,HEROES ALBARRACIN CHUCATAMANI,230402.0,220205.0,2352.0,-17.4805555555556,-70.1230555555555
TACNA,TARATA,ESTIQUE,230403.0,220206.0,3149.0,-17.5419444444445,-70.0183333333333
TACNA,TARATA,ESTIQUE-PAMPA,230404.0,220207.0,3064.0,-17.5386111111111,-70.0313888888889
TACNA,TARATA,SITAJARA,230405.0,220210.0,3163.0,-17.3752777777778,-70.1338888888889
TACNA,TARATA,SUSAPAYA,230406.0,220211.0,3462.0,-17.3480555555556,-70.1336111111111
TACNA,TARATA,TARUCACHI,230407.0,220212.0,3054.0,-17.5258333333333,-70.0316666666667
TACNA,TARATA,TICACO,230408.0,220213.0,3272.0,-17.4472222222222,-70.0466666666667
TUMBES,TUMBES,TUMBES,240101.0,230101.0,9.0,-3.57111111111111,-80.4591666666667
TUMBES,TUMBES,CORRALES,240102.0,230102.0,27.0,-3.60138888888889,-80.4805555555556
TUMBES,TUMBES,LA CRUZ,240103.0,230103.0,10.0,-3.63722222222222,-80.59
TUMBES,TUMBES,PAMPAS DE HOSPITAL,240104.0,230104.0,28.0,-3.69333333333333,-80.4391666666667
TUMBES,TUMBES,SAN JACINTO,240105.0,230105.0,23.0,-3.64083333333333,-80.4452777777778
TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,240106.0,230106.0,26.0,-3.62777777777778,-80.4336111111111
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,240201.0,230201.0,11.0,-3.6775,-80.6680555555555
TUMBES,CONTRALMIRANTE VILLAR,CASITAS,240202.0,230202.0,137.0,-3.94222222222222,-80.6511111111111
TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,240203.0,230203.0,66.0,-3.95055555555556,-80.94
TUMBES,ZARUMILLA,ZARUMILLA,240301.0,230301.0,15.0,-3.50111111111111,-80.2755555555555
TUMBES,ZARUMILLA,AGUAS VERDES,240302.0,230304.0,13.0,-3.48166666666667,-80.245
TUMBES,ZARUMILLA,MATAPALO,240303.0,230302.0,69.0,-3.68222222222222,-80.1997222222222
TUMBES,ZARUMILLA,PAPAYAL,240304.0,230303.0,36.0,-3.57138888888889,-80.235
UCAYALI,CORONEL PORTILLO,CALLERIA,250101.0,250101.0,162.0,-8.36805555555556,-74.5433333333333
UCAYALI,CORONEL PORTILLO,CAMPOVERDE,250102.0,250104.0,203.0,-8.47194444444444,-74.8052777777778
UCAYALI,CORONEL PORTILLO,IPARIA,250103.0,250105.0,170.0,-9.30611111111111,-74.4355555555556
UCAYALI,CORONEL PORTILLO,MASISEA,250104.0,250103.0,150.0,-8.60472222222222,-74.3061111111111
UCAYALI,CORONEL PORTILLO,YARINACOCHA,250105.0,250102.0,131.0,-8.35555555555556,-74.5758333333333
UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,250106.0,250106.0,183.0,-8.32055555555556,-74.8513888888888
UCAYALI,CORONEL PORTILLO,MANANTAY,250107.0,250107.0,165.0,-8.40027777777778,-74.5413888888889
UCAYALI,ATALAYA,RAYMONDI,250201.0,250301.0,256.0,-10.7297222222222,-73.7552777777778
UCAYALI,ATALAYA,SEPAHUA,250202.0,250304.0,277.0,-11.1372222222222,-73.0455555555556
UCAYALI,ATALAYA,TAHUANIA,250203.0,250302.0,197.0,-10.0305555555556,-73.9563888888889
UCAYALI,ATALAYA,YURUA,250204.0,250303.0,240.0,-9.53138888888889,-72.76
UCAYALI,PADRE ABAD,PADRE ABAD,250301.0,250201.0,275.0,-9.03361111111111,-75.5075
UCAYALI,PADRE ABAD,IRAZOLA,250302.0,250202.0,228.0,-8.82861111111111,-75.2133333333333
UCAYALI,PADRE ABAD,CURIMANA,250303.0,250203.0,181.0,-8.43333333333333,-75.1477777777778
UCAYALI,PADRE ABAD,NESHUYA,250304.0,250204.0,193.0,-8.64,-74.9644444444445
UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,250305.0,250205.0,237.0,-8.8275,-75.0508333333333
UCAYALI,PADRE ABAD,HUIPOCA,250306.0,250207.0,,,
UCAYALI,PADRE ABAD,BOQUERON,250307.0,250206.0,,,
UCAYALI,PURUS,PURUS,250401.0,250401.0,228.0,-9.77222222222223,-70.7097222222222
MOQUEGUA,MARISCAL NIETO,SAN ANTONIO,,170107.0,,,
